Name,Supplier,Fuel,Account,Bill Date,Due Date,Consumer,NMI,Site Address,From Date,To Date,Charge Group,Charge Description,Unit Of Measure,Charge Rate,DLF,TLF,Uplifted Rate,Quantity,Net Charge ($),GST ($),Total Charge ($),Information Only
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,30,"9,907.86",990.79,"10,898.65",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.18296,,,0.18296,41250,"7,547.10",754.71,"8,301.81",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.19017,,,0.19017,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.129,,,0.129,41250,"5,321.25",532.12,"5,853.37",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,30,"1,666.37",166.64,"1,833.01",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Distribution,Demand Length Charge <10km,KVA,0.00835,,,0.00835,231454,"1,932.64",193.26,"2,125.90",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Distribution,Demand Length Charge >= 10km,KVA,0.00577,,,0.00577,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,1,0.15,0.02,0.17,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,30,4.42,0.44,4.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,30,59.7,5.97,65.67,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Market,Capacity Charge,,,,,,,"24,738.57","2,473.86","27,212.43",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,18/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/11/2023,30/11/2023,Network Distribution,Excess Network Usage Charge,KVA,1,,,1,878,878,87.8,965.8,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Environmental,STC Charge,KWH,0.006516,1.018,0.9918,0.006579,866905,"5,703.28",570.33,"6,273.61",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Environmental,LGC Charge,KWH,0.011044,1.018,0.9918,0.011151,866905,"9,666.52",966.65,"10,633.17",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Market,Ancillary Charge,KWH,0.01135,1.018,0.9918,0.01146,866905,"9,934.35",993.44,"10,927.79",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Market,Market Fee,KWH,0.00181,1.018,0.9918,0.001828,866905,"1,584.24",158.42,"1,742.66",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.018,0.9918,0.088446,429386,"37,977.23","3,797.72","41,774.95",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Energy,Peak Energy,KWH,0.0935,1.018,0.9918,0.094403,437520,"41,302.97","4,130.30","45,433.27",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,31,"7,192.95",719.3,"7,912.25",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,31,"10,238.12","1,023.81","11,261.93",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.18296,,,0.18296,42625,"7,798.67",779.87,"8,578.54",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.19017,,,0.19017,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.129,,,0.129,42625,"5,498.62",549.86,"6,048.48",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,31,"1,721.91",172.19,"1,894.10",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Distribution,Demand Length Charge <10km,KVA,0.00835,,,0.00835,239169,"1,997.06",199.71,"2,196.77",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Distribution,Demand Length Charge >= 10km,KVA,0.00577,,,0.00577,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Market,Capacity Charge,,,,,,,"25,574.50","2,557.45","28,131.95",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018049,19/01/2024,19/02/2024,89010306,80010008763,"BUSSELL HWY, BUNBURY WA",1/12/2023,31/12/2023,Network Distribution,Excess Network Usage Charge,KVA,1,,,1,128,128,12.8,140.8,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Environmental,STC Charge,KWH,0.006516,1.0124,1.0107,0.006667,1038966,"6,927.19",692.72,"7,619.91",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Environmental,LGC Charge,KWH,0.011044,1.0124,1.0107,0.011301,1038966,"11,740.92","1,174.09","12,915.01",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Market,Ancillary Charge,KWH,0.0128,1.0124,1.0107,0.013097,1038966,"13,607.73","1,360.77","14,968.50",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Market,Market Fee,KWH,0.00181,1.0124,1.0107,0.001852,1038966,"1,924.22",192.42,"2,116.64",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.0124,1.0107,0.089635,524950,"47,053.99","4,705.40","51,759.39",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Energy,Peak Energy,KWH,0.0935,1.0124,1.0107,0.095672,514016,"49,177.07","4,917.71","54,094.78",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,30,4.54,0.45,4.99,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,30,"6,960.92",696.09,"7,657.01",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,30,"9,907.86",990.79,"10,898.65",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20914,,,0.20914,45000,"9,411.30",941.13,"10,352.43",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.21298,,,0.21298,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.02313,,,0.02313,45000,"1,040.85",104.08,"1,144.93",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,30,"1,666.37",166.64,"1,833.01",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Demand Length Charge <10km,KVA,0.0179,,,0.0179,70605,"1,263.83",126.38,"1,390.21",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Distribution,Demand Length Charge >= 10km,KVA,0.01265,,,0.01265,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,30,4.42,0.44,4.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,30,59.7,5.97,65.67,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/11/2023,30/11/2023,Market,Capacity Charge,,,,,,,"25,568.72","2,556.87","28,125.59",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Environmental,STC Charge,KWH,0.006516,1.0124,1.0107,0.006667,1080256,"7,202.48",720.25,"7,922.73",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Environmental,LGC Charge,KWH,0.011044,1.0124,1.0107,0.011301,1080256,"12,207.52","1,220.75","13,428.27",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Market,Ancillary Charge,KWH,0.01135,1.0124,1.0107,0.011614,1080256,"12,545.76","1,254.58","13,800.34",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Market,Market Fee,KWH,0.00181,1.0124,1.0107,0.001852,1080256,"2,000.69",200.07,"2,200.76",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Energy,Off Peak Energy,KWH,0.0876,1.0124,1.0107,0.089635,590066,"52,890.69","5,289.07","58,179.76",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Energy,Peak Energy,KWH,0.0935,1.0124,1.0107,0.095672,490190,"46,897.54","4,689.75","51,587.29",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,31,"7,192.95",719.3,"7,912.25",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,31,"10,238.12","1,023.81","11,261.93",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20914,,,0.20914,46500,"9,725.01",972.5,"10,697.51",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.21298,,,0.21298,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.02313,,,0.02313,46500,"1,075.54",107.55,"1,183.09",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,31,"1,721.91",172.19,"1,894.10",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Demand Length Charge <10km,KVA,0.0179,,,0.0179,72958,"1,305.95",130.6,"1,436.55",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Distribution,Demand Length Charge >= 10km,KVA,0.01265,,,0.01265,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,23/01/2024,22/02/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/12/2023,31/12/2023,Market,Capacity Charge,,,,,,,"26,432.71","2,643.27","29,075.98",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Environmental,STC Charge,KWH,0.00802,1.0124,1.0107,0.008206,1178216,"9,668.82",966.88,"10,635.70",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Environmental,LGC Charge,KWH,0.00991,1.0124,1.0107,0.01014,1178216,"11,947.39","1,194.74","13,142.13",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Market,Ancillary Charge,KWH,0.01328,1.0124,1.0107,0.013589,1178216,"16,010.22","1,601.02","17,611.24",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Market,Market Fee,KWH,0.00181,1.0124,1.0107,0.001852,1178216,"2,182.12",218.21,"2,400.33",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Energy,Off Peak Energy,KWH,0.0876,1.0124,1.0107,0.089635,597798,"53,583.69","5,358.37","58,942.06",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Energy,Peak Energy,KWH,0.0935,1.0124,1.0107,0.095672,580418,"55,529.93","5,552.99","61,082.92",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,31,4.69,0.47,5.16,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,31,"7,192.95",719.3,"7,912.25",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Fixed Demand Charge,DAYS,330.26207,,,330.26207,31,"10,238.12","1,023.81","11,261.93",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Variable Demand Charge <7k kVA,KVA,0.20914,,,0.20914,46500,"9,725.01",972.5,"10,697.51",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Transmission,Variable Demand Charge >7k kVA,KVA,0.21298,,,0.21298,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Variable Demand Charge <7k kVA,KVA,0.02313,,,0.02313,46500,"1,075.54",107.55,"1,183.09",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Administration Charge (<7k kVA rate),DAYS,55.54558,,,55.54558,31,"1,721.91",172.19,"1,894.10",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Demand Length Charge <10km,KVA,0.0179,,,0.0179,72958,"1,305.95",130.6,"1,436.55",N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Distribution,Demand Length Charge >= 10km,KVA,0.01265,,,0.01265,0,0,0,0,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Network Other,Metering Fixed Charge,DAYS,0.14743,,,0.14743,31,4.57,0.46,5.03,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Other,Retail Service Charge,DAYS,1.99,,,1.99,31,61.69,6.17,67.86,N
St John of God Health Care Inc,ALINTA ENERGY,ELEC,80018050,2/02/2024,5/03/2024,89010307,80022144973,"Unit 1A/1 CLAYTON ST, MIDLAND WA",1/01/2024,31/01/2024,Market,Capacity Charge,,,,,,,"27,288.62","2,728.86","30,017.48",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Environmental,STC Charge,KWH,0.006516,1.0056,1.0107,0.006623,1120932,"7,423.48",742.35,"8,165.83",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Environmental,LGC Charge,KWH,0.011044,1.0056,1.0107,0.011225,1120932,"12,582.10","1,258.21","13,840.31",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Market,Ancillary Charge,KWH,0.0128,1.0056,1.0107,0.013009,1120932,"14,582.66","1,458.27","16,040.93",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Market,Market Fee,KWH,0.00181,1.0056,1.0107,0.00184,1120932,"2,062.08",206.21,"2,268.29",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Energy,Off Peak Energy,KWH,0.0876,1.0056,1.0107,0.089033,538744,"47,966.08","4,796.61","52,762.69",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Energy,Peak Energy,KWH,0.0935,1.0056,1.0107,0.09503,582188,"55,325.17","5,532.52","60,857.69",N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Other,Metering Service Charge M13,DAYS,0.15119,,,0.15119,30,4.54,0.45,4.99,N
Accounts Payable,ALINTA ENERGY,ELEC,80018051,18/01/2024,19/02/2024,89010308,80021742446,"Unit ELEC/MURDOCH DR, MURDOCH WA",1/11/2023,30/11/2023,Network Transmission,Fixed Demand Charge,DAYS,232.03063,,,232.03063,30,"6,960.92",696.09,"7,657.01",N
